Length,Width,Height,Period-x,Period-y
140,80,600,300,250
140,100,600,300,250
140,120,600,300,250
140,140,600,300,250
140,160,600,300,250
140,180,600,300,250
140,200,600,300,250
140,220,600,300,250
140,240,600,300,250
140,260,600,300,250
140,280,600,300,250
140,400,600,300,250
160,60,600,300,250
160,80,600,300,250
160,100,600,300,250
160,120,600,300,250
160,140,600,300,250
160,160,600,300,250
160,180,600,300,250
160,200,600,300,250
160,220,600,300,250
160,240,600,300,250
160,260,600,300,250
160,280,600,300,250
160,400,600,300,250
180,60,600,300,250
180,80,600,300,250
180,100,600,300,250
180,120,600,300,250
180,140,600,300,250
180,160,600,300,250
180,180,600,300,250
180,200,600,300,250
180,220,600,300,250
180,240,600,300,250
180,260,600,300,250
180,280,600,300,250
180,400,600,300,250
200,60,600,300,250
200,80,600,300,250
200,100,600,300,250
200,120,600,300,250
200,140,600,300,250
200,160,600,300,250
200,180,600,300,250
200,200,600,300,250
200,220,600,300,250
200,240,600,300,250
200,260,600,300,250
200,280,600,300,250
200,400,600,300,250
220,60,600,300,250
220,80,600,300,250
220,100,600,300,250
220,120,600,300,250
220,140,600,300,250
220,160,600,300,250
220,180,600,300,250
220,200,600,300,250
220,220,600,300,250
220,240,600,300,250
220,260,600,300,250
220,280,600,300,250
220,400,600,300,250
230,60,600,300,250
230,80,600,300,250
230,100,600,300,250
230,120,600,300,250
230,140,600,300,250
230,160,600,300,250
230,180,600,300,250
230,200,600,300,250
230,220,600,300,250
230,240,600,300,250
230,260,600,300,250
230,280,600,300,250
230,400,600,300,250
400,60,600,300,250
400,80,600,300,250
400,100,600,300,250
400,120,600,300,250
400,140,600,300,250
400,160,600,300,250
400,180,600,300,250
400,200,600,300,250
400,220,600,300,250
400,240,600,300,250
400,260,600,300,250
400,280,600,300,250
400,400,600,300,250
60,60,400,300,275
60,80,400,300,275
60,100,400,300,275
60,120,400,300,275
60,140,400,300,275
60,160,400,300,275
60,180,400,300,275
60,200,400,300,275
60,220,400,300,275
60,240,400,300,275
60,260,400,300,275
60,280,400,300,275
60,400,400,300,275
80,60,400,300,275
80,80,400,300,275
80,100,400,300,275
80,120,400,300,275
80,140,400,300,275
80,160,400,300,275
80,180,400,300,275
80,200,400,300,275
80,220,400,300,275
80,240,400,300,275
80,260,400,300,275
80,280,400,300,275
80,400,400,300,275
100,60,400,300,275
100,80,400,300,275
100,100,400,300,275
100,120,400,300,275
100,140,400,300,275
100,160,400,300,275
100,180,400,300,275
100,200,400,300,275
100,220,400,300,275
100,240,400,300,275
100,260,400,300,275
100,280,400,300,275
100,400,400,300,275
120,60,400,300,275
120,80,400,300,275
120,100,400,300,275
120,120,400,300,275
120,140,400,300,275
120,160,400,300,275
120,180,400,300,275
120,200,400,300,275
120,220,400,300,275
120,240,400,300,275
120,260,400,300,275
120,280,400,300,275
120,400,400,300,275
140,60,400,300,275
140,80,400,300,275
140,100,400,300,275
140,120,400,300,275
140,140,400,300,275
140,160,400,300,275
140,180,400,300,275
140,200,400,300,275
140,220,400,300,275
140,240,400,300,275
140,260,400,300,275
140,280,400,300,275
140,400,400,300,275
160,60,400,300,275
160,80,400,300,275
160,100,400,300,275
160,120,400,300,275
160,140,400,300,275
160,160,400,300,275
160,180,400,300,275
160,200,400,300,275
160,220,400,300,275
160,240,400,300,275
160,260,400,300,275
160,280,400,300,275
160,400,400,300,275
180,60,400,300,275
180,80,400,300,275
180,100,400,300,275
180,120,400,300,275
180,140,400,300,275
180,160,400,300,275
180,180,400,300,275
180,200,400,300,275
180,220,400,300,275
180,240,400,300,275
180,260,400,300,275
180,280,400,300,275
180,400,400,300,275
200,60,400,300,275
200,80,400,300,275
200,100,400,300,275
200,120,400,300,275
200,140,400,300,275
200,160,400,300,275
200,180,400,300,275
200,200,400,300,275
200,220,400,300,275
200,240,400,300,275
200,260,400,300,275
200,280,400,300,275
200,400,400,300,275
220,60,400,300,275
220,80,400,300,275
220,100,400,300,275
220,120,400,300,275
220,140,400,300,275
220,160,400,300,275
220,180,400,300,275
220,200,400,300,275
220,220,400,300,275
220,240,400,300,275
220,260,400,300,275
220,280,400,300,275
220,400,400,300,275
240,60,400,300,275
240,80,400,300,275
240,100,400,300,275
240,120,400,300,275
240,140,400,300,275
240,160,400,300,275
240,180,400,300,275
240,200,400,300,275
240,220,400,300,275
240,240,400,300,275
240,260,400,300,275
240,280,400,300,275
240,400,400,300,275
250,60,400,300,275
250,80,400,300,275
250,100,400,300,275
250,120,400,300,275
250,140,400,300,275
250,160,400,300,275
250,180,400,300,275
250,200,400,300,275
250,220,400,300,275
250,240,400,300,275
250,260,400,300,275
250,280,400,300,275
250,400,400,300,275
400,60,400,300,275
400,80,400,300,275
400,100,400,300,275
400,120,400,300,275
400,140,400,300,275
400,160,400,300,275
400,180,400,300,275
400,200,400,300,275
400,220,400,300,275
400,240,400,300,275
400,260,400,300,275
400,280,400,300,275
400,400,400,300,275
60,60,600,300,275
60,80,600,300,275
60,100,600,300,275
60,120,600,300,275
60,140,600,300,275
60,160,600,300,275
60,180,600,300,275
60,200,600,300,275
60,220,600,300,275
60,240,600,300,275
60,260,600,300,275
60,280,600,300,275
60,400,600,300,275
80,60,600,300,275
80,80,600,300,275
80,100,600,300,275
80,120,600,300,275
80,140,600,300,275
80,160,600,300,275
80,180,600,300,275
80,200,600,300,275
80,220,600,300,275
80,240,600,300,275
80,260,600,300,275
80,280,600,300,275
80,400,600,300,275
100,60,600,300,275
100,80,600,300,275
100,100,600,300,275
100,120,600,300,275
100,140,600,300,275
100,160,600,300,275
100,180,600,300,275
100,200,600,300,275
100,220,600,300,275
100,240,600,300,275
100,260,600,300,275
100,280,600,300,275
100,400,600,300,275
120,60,600,300,275
120,80,600,300,275
120,100,600,300,275
120,120,600,300,275
120,140,600,300,275
120,160,600,300,275
120,180,600,300,275
120,200,600,300,275
120,220,600,300,275
120,240,600,300,275
120,260,600,300,275
120,280,600,300,275
120,400,600,300,275
140,60,600,300,275
140,80,600,300,275
140,100,600,300,275
140,120,600,300,275
140,140,600,300,275
140,160,600,300,275
140,180,600,300,275
140,200,600,300,275
140,220,600,300,275
140,240,600,300,275
140,260,600,300,275
140,280,600,300,275
140,400,600,300,275
160,60,600,300,275
160,80,600,300,275
160,100,600,300,275
160,120,600,300,275
160,140,600,300,275
160,160,600,300,275
160,180,600,300,275
160,200,600,300,275
160,220,600,300,275
160,240,600,300,275
160,260,600,300,275
160,280,600,300,275
160,400,600,300,275
180,60,600,300,275
180,80,600,300,275
180,100,600,300,275
180,120,600,300,275
180,140,600,300,275
180,160,600,300,275
180,180,600,300,275
180,200,600,300,275
180,220,600,300,275
180,240,600,300,275
180,260,600,300,275
180,280,600,300,275
180,400,600,300,275
200,60,600,300,275
200,80,600,300,275
200,100,600,300,275
200,120,600,300,275
200,140,600,300,275
200,160,600,300,275
200,180,600,300,275
200,200,600,300,275
200,220,600,300,275
200,240,600,300,275
200,260,600,300,275
200,280,600,300,275
200,400,600,300,275
220,60,600,300,275
220,80,600,300,275
220,100,600,300,275
220,120,600,300,275
220,140,600,300,275
220,160,600,300,275
220,180,600,300,275
220,200,600,300,275
220,220,600,300,275
220,240,600,300,275
220,260,600,300,275
220,280,600,300,275
220,400,600,300,275
240,60,600,300,275
240,80,600,300,275
240,100,600,300,275
240,120,600,300,275
240,140,600,300,275
240,160,600,300,275
240,180,600,300,275
240,200,600,300,275
240,220,600,300,275
240,240,600,300,275
240,260,600,300,275
240,280,600,300,275
240,400,600,300,275
250,60,600,300,275
250,80,600,300,275
250,100,600,300,275
250,120,600,300,275
250,140,600,300,275
250,160,600,300,275
250,180,600,300,275
250,200,600,300,275
250,220,600,300,275
250,240,600,300,275
250,260,600,300,275
250,280,600,300,275
250,400,600,300,275
400,60,600,300,275
400,80,600,300,275
400,100,600,300,275
400,120,600,300,275
400,140,600,300,275
400,160,600,300,275
400,180,600,300,275
400,200,600,300,275
400,220,600,300,275
400,240,600,300,275
400,260,600,300,275
400,280,600,300,275
400,400,600,300,275
60,60,400,300,300
60,80,400,300,300
60,100,400,300,300
60,120,400,300,300
60,140,400,300,300
60,160,400,300,300
60,180,400,300,300
60,200,400,300,300
60,220,400,300,300
60,240,400,300,300
60,260,400,300,300
60,280,400,300,300
60,400,400,300,300
80,60,400,300,300
80,80,400,300,300
80,100,400,300,300
80,120,400,300,300
80,140,400,300,300
80,160,400,300,300
80,180,400,300,300
80,200,400,300,300
80,220,400,300,300
80,240,400,300,300
80,260,400,300,300
80,280,400,300,300
80,400,400,300,300
100,60,400,300,300
100,80,400,300,300
100,100,400,300,300
100,120,400,300,300
100,140,400,300,300
100,160,400,300,300
100,180,400,300,300
100,200,400,300,300
100,220,400,300,300
100,240,400,300,300
100,260,400,300,300
100,280,400,300,300
100,400,400,300,300
120,60,400,300,300
120,80,400,300,300
120,100,400,300,300
120,120,400,300,300
120,140,400,300,300
120,160,400,300,300
120,180,400,300,300
120,200,400,300,300
120,220,400,300,300
120,240,400,300,300
120,260,400,300,300
120,280,400,300,300
120,400,400,300,300
140,60,400,300,300
140,80,400,300,300
140,100,400,300,300
140,120,400,300,300
140,140,400,300,300
140,160,400,300,300
140,180,400,300,300
140,200,400,300,300
140,220,400,300,300
140,240,400,300,300
140,260,400,300,300
140,280,400,300,300
140,400,400,300,300
160,60,400,300,300
160,80,400,300,300
160,100,400,300,300
160,120,400,300,300
160,140,400,300,300
160,160,400,300,300
160,180,400,300,300
160,200,400,300,300
160,220,400,300,300
160,240,400,300,300
160,260,400,300,300
160,280,400,300,300
160,400,400,300,300
180,60,400,300,300
180,80,400,300,300
180,100,400,300,300
180,120,400,300,300
180,140,400,300,300
180,160,400,300,300
180,180,400,300,300
180,200,400,300,300
180,220,400,300,300
180,240,400,300,300
180,260,400,300,300
180,280,400,300,300
180,400,400,300,300
200,60,400,300,300
200,80,400,300,300
200,100,400,300,300
200,120,400,300,300
200,140,400,300,300
200,160,400,300,300
200,180,400,300,300
200,200,400,300,300
200,220,400,300,300
200,240,400,300,300
200,260,400,300,300
200,280,400,300,300
200,400,400,300,300
220,60,400,300,300
220,80,400,300,300
220,100,400,300,300
220,120,400,300,300
220,140,400,300,300
220,160,400,300,300
220,180,400,300,300
220,200,400,300,300
220,220,400,300,300
220,240,400,300,300
220,260,400,300,300
220,280,400,300,300
220,400,400,300,300
240,60,400,300,300
240,80,400,300,300
240,100,400,300,300
240,120,400,300,300
240,140,400,300,300
240,160,400,300,300
240,180,400,300,300
240,200,400,300,300
240,220,400,300,300
240,240,400,300,300
240,260,400,300,300
240,280,400,300,300
240,400,400,300,300
260,60,400,300,300
260,80,400,300,300
260,100,400,300,300
260,120,400,300,300
260,140,400,300,300
260,160,400,300,300
260,180,400,300,300
260,200,400,300,300
260,220,400,300,300
260,240,400,300,300
260,260,400,300,300
260,280,400,300,300
260,400,400,300,300
280,60,400,300,300
280,80,400,300,300
280,100,400,300,300
280,120,400,300,300
280,140,400,300,300
280,160,400,300,300
280,180,400,300,300
280,200,400,300,300
280,220,400,300,300
280,240,400,300,300
280,260,400,300,300
280,280,400,300,300
280,400,400,300,300
400,60,400,300,300
400,80,400,300,300
400,100,400,300,300
400,120,400,300,300
400,140,400,300,300
400,160,400,300,300
400,180,400,300,300
400,200,400,300,300
400,220,400,300,300
400,240,400,300,300
400,260,400,300,300
400,280,400,300,300
400,400,400,300,300
60,60,600,300,300
60,80,600,300,300
60,100,600,300,300
60,120,600,300,300
60,140,600,300,300
60,160,600,300,300
60,180,600,300,300
60,200,600,300,300
60,220,600,300,300
60,240,600,300,300
60,260,600,300,300
60,280,600,300,300
60,400,600,300,300
80,60,600,300,300
80,80,600,300,300
80,100,600,300,300
80,120,600,300,300
80,140,600,300,300
80,160,600,300,300
80,180,600,300,300
80,200,600,300,300
80,220,600,300,300
80,240,600,300,300
80,260,600,300,300
80,280,600,300,300
80,400,600,300,300
100,60,600,300,300
100,80,600,300,300
100,100,600,300,300
100,120,600,300,300
100,140,600,300,300
100,160,600,300,300
100,180,600,300,300
100,200,600,300,300
100,220,600,300,300
100,240,600,300,300
100,260,600,300,300
100,280,600,300,300
100,400,600,300,300
120,60,600,300,300
120,80,600,300,300
120,100,600,300,300
120,120,600,300,300
120,140,600,300,300
120,160,600,300,300
120,180,600,300,300
120,200,600,300,300
120,220,600,300,300
120,240,600,300,300
120,260,600,300,300
120,280,600,300,300
120,400,600,300,300
140,60,600,300,300
140,80,600,300,300
140,100,600,300,300
140,120,600,300,300
140,140,600,300,300
140,160,600,300,300
140,180,600,300,300
140,200,600,300,300
140,220,600,300,300
140,240,600,300,300
140,260,600,300,300
140,280,600,300,300
140,400,600,300,300
160,60,600,300,300
160,80,600,300,300
160,100,600,300,300
160,120,600,300,300
160,140,600,300,300
160,160,600,300,300
160,180,600,300,300
160,200,600,300,300
160,220,600,300,300
160,240,600,300,300
160,260,600,300,300
160,280,600,300,300
160,400,600,300,300
180,60,600,300,300
180,80,600,300,300
180,100,600,300,300
180,120,600,300,300
180,140,600,300,300
180,160,600,300,300
180,180,600,300,300
180,200,600,300,300
180,220,600,300,300
180,240,600,300,300
180,260,600,300,300
180,280,600,300,300
180,400,600,300,300
200,60,600,300,300
200,80,600,300,300
200,100,600,300,300
200,120,600,300,300
200,140,600,300,300
200,160,600,300,300
200,180,600,300,300
200,200,600,300,300
200,220,600,300,300
200,240,600,300,300
200,260,600,300,300
200,280,600,300,300
200,400,600,300,300
220,60,600,300,300
220,80,600,300,300
220,100,600,300,300
220,120,600,300,300
220,140,600,300,300
220,160,600,300,300
220,180,600,300,300
220,200,600,300,300
220,220,600,300,300
220,240,600,300,300
220,260,600,300,300
220,280,600,300,300
220,400,600,300,300
240,60,600,300,300
240,80,600,300,300
240,100,600,300,300
240,120,600,300,300
240,140,600,300,300
240,160,600,300,300
240,180,600,300,300
240,200,600,300,300
240,220,600,300,300
240,240,600,300,300
240,260,600,300,300
240,280,600,300,300
240,400,600,300,300
260,60,600,300,300
260,80,600,300,300
260,100,600,300,300
260,120,600,300,300
260,140,600,300,300
260,160,600,300,300
260,180,600,300,300
260,200,600,300,300
260,220,600,300,300
260,240,600,300,300
260,260,600,300,300
260,280,600,300,300
260,400,600,300,300
280,60,600,300,300
280,80,600,300,300
280,100,600,300,300
280,120,600,300,300
280,140,600,300,300
280,160,600,300,300
280,180,600,300,300
280,200,600,300,300
280,220,600,300,300
280,240,600,300,300
280,260,600,300,300
280,280,600,300,300
280,400,600,300,300
400,60,600,300,300
400,80,600,300,300
400,100,600,300,300
400,120,600,300,300
400,140,600,300,300
400,160,600,300,300
400,180,600,300,300
400,200,600,300,300
400,220,600,300,300
400,240,600,300,300
400,260,600,300,300
400,280,600,300,300
400,400,600,300,300
60,400,100,200,200
60,400,200,200,200
80,400,100,200,200
80,400,200,200,200
100,400,100,200,200
100,400,200,200,200
120,400,100,200,200
120,400,200,200,200
140,400,100,200,200
140,400,200,200,200
160,400,100,200,200
160,400,200,200,200
180,400,100,200,200
180,400,200,200,200
400,400,100,200,200
400,400,200,200,200
400,60,100,200,200
400,60,200,200,200
400,80,100,200,200
400,80,200,200,200
400,100,100,200,200
400,100,200,200,200
400,120,100,200,200
400,120,200,200,200
400,140,100,200,200
400,140,200,200,200
400,160,100,200,200
400,160,200,200,200
400,180,100,200,200
400,180,200,200,200
400,400,100,200,200
400,400,200,200,200
60,120,100,150,150
60,140,100,150,150
60,400,100,150,150
80,140,100,150,150
80,400,100,150,150
100,400,100,150,150
120,60,100,150,150
120,400,100,150,150
140,60,100,150,150
140,80,100,150,150
140,400,100,150,150
400,60,100,150,150
400,80,100,150,150
400,100,100,150,150
400,120,100,150,150
400,140,100,150,150
60,120,200,150,150
60,140,200,150,150
60,400,200,150,150
80,140,200,150,150
80,400,200,150,150
100,400,200,150,150
120,60,200,150,150
120,400,200,150,150
140,60,200,150,150
140,80,200,150,150
140,400,200,150,150
400,60,200,150,150
400,80,200,150,150
400,100,200,150,150
400,120,200,150,150
400,140,200,150,150
60,120,400,150,150
60,140,400,150,150
60,400,400,150,150
80,140,400,150,150
80,400,400,150,150
100,400,400,150,150
120,60,400,150,150
120,400,400,150,150
140,60,400,150,150
140,80,400,150,150
140,400,400,150,150
400,60,400,150,150
400,80,400,150,150
400,100,400,150,150
400,120,400,150,150
400,140,400,150,150
60,120,100,200,200
60,140,100,200,200
60,160,100,200,200
60,180,100,200,200
60,400,100,200,200
80,140,100,200,200
80,160,100,200,200
80,180,100,200,200
80,400,100,200,200
100,180,100,200,200
100,400,100,200,200
120,60,100,200,200
120,180,100,200,200
120,400,100,200,200
140,60,100,200,200
140,80,100,200,200
140,400,100,200,200
160,60,100,200,200
160,80,100,200,200
160,400,100,200,200
180,60,100,200,200
180,80,100,200,200
180,100,100,200,200
180,120,100,200,200
180,400,100,200,200
400,60,100,200,200
400,80,100,200,200
400,100,100,200,200
400,120,100,200,200
400,140,100,200,200
400,160,100,200,200
400,180,100,200,200
60,120,200,200,200
60,140,200,200,200
60,160,200,200,200
60,180,200,200,200
60,400,200,200,200
80,140,200,200,200
80,160,200,200,200
80,180,200,200,200
80,400,200,200,200
100,180,200,200,200
100,400,200,200,200
120,60,200,200,200
120,180,200,200,200
120,400,200,200,200
140,60,200,200,200
140,80,200,200,200
140,400,200,200,200
160,60,200,200,200
160,80,200,200,200
160,400,200,200,200
180,60,200,200,200
180,80,200,200,200
180,100,200,200,200
180,120,200,200,200
180,400,200,200,200
400,60,200,200,200
400,80,200,200,200
400,100,200,200,200
400,120,200,200,200
400,140,200,200,200
400,160,200,200,200
400,180,200,200,200
60,120,400,200,200
60,140,400,200,200
60,160,400,200,200
60,180,400,200,200
60,400,400,200,200
80,140,400,200,200
80,160,400,200,200
80,180,400,200,200
80,400,400,200,200
100,180,400,200,200
100,400,400,200,200
120,60,400,200,200
120,180,400,200,200
120,400,400,200,200
140,60,400,200,200
140,80,400,200,200
140,400,400,200,200
160,60,400,200,200
160,80,400,200,200
160,400,400,200,200
180,60,400,200,200
180,80,400,200,200
180,100,400,200,200
180,120,400,200,200
180,400,400,200,200
400,60,400,200,200
400,80,400,200,200
400,100,400,200,200
400,120,400,200,200
400,140,400,200,200
400,160,400,200,200
400,180,400,200,200
60,120,100,250,250
60,140,100,250,250
60,160,100,250,250
60,180,100,250,250
60,200,100,250,250
60,220,100,250,250
60,240,100,250,250
60,400,100,250,250
80,140,100,250,250
80,160,100,250,250
80,180,100,250,250
80,200,100,250,250
80,220,100,250,250
80,240,100,250,250
80,400,100,250,250
100,180,100,250,250
100,200,100,250,250
100,220,100,250,250
100,240,100,250,250
100,400,100,250,250
120,60,100,250,250
120,180,100,250,250
120,200,100,250,250
120,220,100,250,250
120,240,100,250,250
120,400,100,250,250
140,60,100,250,250
140,80,100,250,250
140,200,100,250,250
140,220,100,250,250
140,240,100,250,250
140,400,100,250,250
160,60,100,250,250
160,80,100,250,250
160,220,100,250,250
160,240,100,250,250
160,400,100,250,250
180,60,100,250,250
180,80,100,250,250
180,100,100,250,250
180,120,100,250,250
180,240,100,250,250
180,400,100,250,250
200,60,100,250,250
200,80,100,250,250
200,100,100,250,250
200,120,100,250,250
200,140,100,250,250
200,400,100,250,250
220,60,100,250,250
220,80,100,250,250
220,100,100,250,250
220,120,100,250,250
220,140,100,250,250
220,160,100,250,250
220,400,100,250,250
240,60,100,250,250
240,80,100,250,250
240,100,100,250,250
240,120,100,250,250
240,140,100,250,250
240,160,100,250,250
240,180,100,250,250
240,400,100,250,250
400,60,100,250,250
400,80,100,250,250
400,100,100,250,250
400,120,100,250,250
400,140,100,250,250
400,160,100,250,250
400,180,100,250,250
400,200,100,250,250
400,220,100,250,250
400,240,100,250,250
60,120,200,250,250
60,140,200,250,250
60,160,200,250,250
60,180,200,250,250
60,200,200,250,250
60,220,200,250,250
60,240,200,250,250
60,400,200,250,250
80,140,200,250,250
80,160,200,250,250
80,180,200,250,250
80,200,200,250,250
80,220,200,250,250
80,240,200,250,250
80,400,200,250,250
100,180,200,250,250
100,200,200,250,250
100,220,200,250,250
100,240,200,250,250
100,400,200,250,250
120,60,200,250,250
120,180,200,250,250
120,200,200,250,250
120,220,200,250,250
120,240,200,250,250
120,400,200,250,250
140,60,200,250,250
140,80,200,250,250
140,200,200,250,250
140,220,200,250,250
140,240,200,250,250
140,400,200,250,250
160,60,200,250,250
160,80,200,250,250
160,220,200,250,250
160,240,200,250,250
160,400,200,250,250
180,60,200,250,250
180,80,200,250,250
180,100,200,250,250
180,120,200,250,250
180,240,200,250,250
180,400,200,250,250
200,60,200,250,250
200,80,200,250,250
200,100,200,250,250
200,120,200,250,250
200,140,200,250,250
200,400,200,250,250
220,60,200,250,250
220,80,200,250,250
220,100,200,250,250
220,120,200,250,250
220,140,200,250,250
220,160,200,250,250
220,400,200,250,250
240,60,200,250,250
240,80,200,250,250
240,100,200,250,250
240,120,200,250,250
240,140,200,250,250
240,160,200,250,250
240,180,200,250,250
240,400,200,250,250
400,60,200,250,250
400,80,200,250,250
400,100,200,250,250
400,120,200,250,250
400,140,200,250,250
400,160,200,250,250
400,180,200,250,250
400,200,200,250,250
400,220,200,250,250
400,240,200,250,250
60,120,400,250,250
60,140,400,250,250
60,160,400,250,250
60,180,400,250,250
60,200,400,250,250
60,220,400,250,250
60,240,400,250,250
60,400,400,250,250
80,140,400,250,250
80,160,400,250,250
80,180,400,250,250
80,200,400,250,250
80,220,400,250,250
80,240,400,250,250
80,400,400,250,250
100,180,400,250,250
100,200,400,250,250
100,220,400,250,250
100,240,400,250,250
100,400,400,250,250
120,60,400,250,250
120,180,400,250,250
120,200,400,250,250
120,220,400,250,250
120,240,400,250,250
120,400,400,250,250
140,60,400,250,250
140,80,400,250,250
140,200,400,250,250
140,220,400,250,250
140,240,400,250,250
140,400,400,250,250
160,60,400,250,250
160,80,400,250,250
160,220,400,250,250
160,240,400,250,250
160,400,400,250,250
180,60,400,250,250
180,80,400,250,250
180,100,400,250,250
180,120,400,250,250
180,240,400,250,250
180,400,400,250,250
200,60,400,250,250
200,80,400,250,250
200,100,400,250,250
200,120,400,250,250
200,140,400,250,250
200,400,400,250,250
220,60,400,250,250
220,80,400,250,250
220,100,400,250,250
220,120,400,250,250
220,140,400,250,250
220,160,400,250,250
220,400,400,250,250
240,60,400,250,250
240,80,400,250,250
240,100,400,250,250
240,120,400,250,250
240,140,400,250,250
240,160,400,250,250
240,180,400,250,250
240,400,400,250,250
400,60,400,250,250
400,80,400,250,250
400,100,400,250,250
400,120,400,250,250
400,140,400,250,250
400,160,400,250,250
400,180,400,250,250
400,200,400,250,250
400,220,400,250,250
400,240,400,250,250
60,120,100,300,300
60,140,100,300,300
60,160,100,300,300
60,180,100,300,300
60,200,100,300,300
60,220,100,300,300
60,240,100,300,300
60,260,100,300,300
60,280,100,300,300
60,400,100,300,300
80,140,100,300,300
80,160,100,300,300
80,180,100,300,300
80,200,100,300,300
80,220,100,300,300
80,240,100,300,300
80,260,100,300,300
80,280,100,300,300
80,400,100,300,300
100,180,100,300,300
100,200,100,300,300
100,220,100,300,300
100,240,100,300,300
100,260,100,300,300
100,280,100,300,300
100,400,100,300,300
120,60,100,300,300
120,180,100,300,300
120,200,100,300,300
120,220,100,300,300
120,240,100,300,300
120,260,100,300,300
120,280,100,300,300
120,400,100,300,300
140,60,100,300,300
140,80,100,300,300
140,200,100,300,300
140,220,100,300,300
140,240,100,300,300
140,260,100,300,300
140,280,100,300,300
140,400,100,300,300
160,60,100,300,300
160,80,100,300,300
160,220,100,300,300
160,240,100,300,300
160,260,100,300,300
160,280,100,300,300
160,400,100,300,300
180,60,100,300,300
180,80,100,300,300
180,100,100,300,300
180,120,100,300,300
180,240,100,300,300
180,260,100,300,300
180,280,100,300,300
180,400,100,300,300
200,60,100,300,300
200,80,100,300,300
200,100,100,300,300
200,120,100,300,300
200,140,100,300,300
200,280,100,300,300
200,400,100,300,300
220,60,100,300,300
220,80,100,300,300
220,100,100,300,300
220,120,100,300,300
220,140,100,300,300
220,160,100,300,300
220,280,100,300,300
220,400,100,300,300
240,60,100,300,300
240,80,100,300,300
240,100,100,300,300
240,120,100,300,300
240,140,100,300,300
240,160,100,300,300
240,180,100,300,300
240,400,100,300,300
260,60,100,300,300
260,80,100,300,300
260,100,100,300,300
260,120,100,300,300
260,140,100,300,300
260,160,100,300,300
260,180,100,300,300
260,400,100,300,300
280,60,100,300,300
280,80,100,300,300
280,100,100,300,300
280,120,100,300,300
280,140,100,300,300
280,160,100,300,300
280,180,100,300,300
280,200,100,300,300
280,220,100,300,300
280,400,100,300,300
400,60,100,300,300
400,80,100,300,300
400,100,100,300,300
400,120,100,300,300
400,140,100,300,300
400,160,100,300,300
400,180,100,300,300
400,200,100,300,300
400,220,100,300,300
400,240,100,300,300
400,260,100,300,300
400,280,100,300,300
60,120,200,300,300
60,140,200,300,300
60,160,200,300,300
60,180,200,300,300
60,200,200,300,300
60,220,200,300,300
60,240,200,300,300
60,260,200,300,300
60,280,200,300,300
60,400,200,300,300
80,140,200,300,300
80,160,200,300,300
80,180,200,300,300
80,200,200,300,300
80,220,200,300,300
80,240,200,300,300
80,260,200,300,300
80,280,200,300,300
80,400,200,300,300
100,180,200,300,300
100,200,200,300,300
100,220,200,300,300
100,240,200,300,300
100,260,200,300,300
100,280,200,300,300
100,400,200,300,300
120,60,200,300,300
120,180,200,300,300
120,200,200,300,300
120,220,200,300,300
120,240,200,300,300
120,260,200,300,300
120,280,200,300,300
120,400,200,300,300
140,60,200,300,300
140,80,200,300,300
140,200,200,300,300
140,220,200,300,300
140,240,200,300,300
140,260,200,300,300
140,280,200,300,300
140,400,200,300,300
160,60,200,300,300
160,80,200,300,300
160,220,200,300,300
160,240,200,300,300
160,260,200,300,300
160,280,200,300,300
160,400,200,300,300
180,60,200,300,300
180,80,200,300,300
180,100,200,300,300
180,120,200,300,300
180,240,200,300,300
180,260,200,300,300
180,280,200,300,300
180,400,200,300,300
200,60,200,300,300
200,80,200,300,300
200,100,200,300,300
200,120,200,300,300
200,140,200,300,300
200,280,200,300,300
200,400,200,300,300
220,60,200,300,300
220,80,200,300,300
220,100,200,300,300
220,120,200,300,300
220,140,200,300,300
220,160,200,300,300
220,280,200,300,300
220,400,200,300,300
240,60,200,300,300
240,80,200,300,300
240,100,200,300,300
240,120,200,300,300
240,140,200,300,300
240,160,200,300,300
240,180,200,300,300
240,400,200,300,300
260,60,200,300,300
260,80,200,300,300
260,100,200,300,300
260,120,200,300,300
260,140,200,300,300
260,160,200,300,300
260,180,200,300,300
260,400,200,300,300
280,60,200,300,300
280,80,200,300,300
280,100,200,300,300
280,120,200,300,300
280,140,200,300,300
280,160,200,300,300
280,180,200,300,300
280,200,200,300,300
280,220,200,300,300
280,400,200,300,300
400,60,200,300,300
400,80,200,300,300
400,100,200,300,300
400,120,200,300,300
400,140,200,300,300
400,160,200,300,300
400,180,200,300,300
400,200,200,300,300
400,220,200,300,300
400,240,200,300,300
400,260,200,300,300
400,280,200,300,300
60,120,400,300,300
60,140,400,300,300
60,160,400,300,300
60,180,400,300,300
60,200,400,300,300
60,220,400,300,300
60,240,400,300,300
60,260,400,300,300
60,280,400,300,300
60,400,400,300,300
80,140,400,300,300
80,160,400,300,300
80,180,400,300,300
80,200,400,300,300
80,220,400,300,300
80,240,400,300,300
80,260,400,300,300
80,280,400,300,300
80,400,400,300,300
100,180,400,300,300
100,200,400,300,300
100,220,400,300,300
100,240,400,300,300
100,260,400,300,300
100,280,400,300,300
100,400,400,300,300
120,60,400,300,300
120,180,400,300,300
120,200,400,300,300
120,220,400,300,300
120,240,400,300,300
120,260,400,300,300
120,280,400,300,300
120,400,400,300,300
140,60,400,300,300
140,80,400,300,300
140,200,400,300,300
140,220,400,300,300
140,240,400,300,300
140,260,400,300,300
